pmcid,pmid,doi,title,journal,publication_year,publication_date,author_string,is_retracted,is_open_access,full_text_recovered,iorg_occurrences,uses_as_approval_or_protocol,contains_transplant_terms_nearby,contains_date_nearby,contexts
PMC7953570,33712030,10.1186/s13287-021-02249-1,Reprogrammed mesenchymal stem cells derived from iPSCs promote bone repair in steroid-associated osteonecrosis of the femoral head.,,2021,2021-03-12,"Zhou M, Xi J, Cheng Y, Sun D, Shu P, Chi S, Tian S, Ye S.",False,True,True,1,True,False,False,"083). Availability of data and materials The data that support the findings of this study are available from the corresponding author on reasonable request. Declarations Ethics approval and consent to participate The present study was approved by the ethics committee of the Tongji Medical College, Huazhong University of Science and Technology (No: IORG0003571). Written informed consent for participation in the present study was obtained from each patient prior to collecting the bone marrow samples. All animal care and experimental procedures were in accordance with local and international guidelines on the ethical use of animals and were approved by the University Animal Welfare Committee, Tongji Medic"
PMC5932771,29720126,10.1186/s12885-018-4398-2,"Optimal predictor for 6-mercaptopurine intolerance in Chinese children with acute lymphoblastic leukemia: NUDT15, TPMT, or ITPA genetic variants?",,2018,2018-05-02,"Zhou H, Li L, Yang P, Yang L, Zheng JE, Zhou Y, Han Y.",False,True,True,1,True,False,False,"n revising the manuscript. All authors have read and approved the final version of the manuscript. Ethics approval and consent to participate This study was performed according to ethical standards. This study was conducted under the approval of the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). Written informed consent was obtained from the parents or guardians of the patients or from the patients themselves, depending on the age and conceptual ability of the patients. Competing interests The authors declare that they have no competing interests. Publisher’s Note Springer Nature remains neutral with regard to jurisdictional claims in p"
PMC8014518,33605557,10.1002/nop2.786,"Impact of burnout, secondary traumatic stress and compassion satisfaction on hand hygiene of healthcare workers during the COVID-19 pandemic.",,2021,2021-02-19,"Zhou Q, Lai X, Wan Z, Zhang X, Tan L.",False,True,True,1,True,False,False,"nd compassion satisfaction on self‐reported hand hygiene behaviours adjusted the socio‐demographic characteristics. All statistical analyses were performed using IBM SPSS Version 20.0 (IBM, New York, NY, USA). 2.5. Ethics This study was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG: IORG0003571). All participants were enrolled in the investigation using the principles of informed consent and confidentiality. 3. RESULTS 3.1. Socio‐demographic characteristics A total of 1,383 (79.76%) nurses and 351 (20.24%) doctors were surveyed, including 1,305 (75.26%) female and 429 (24.74%) male. The mean and SD of age and work year were 33.33 ± 6.39"
PMC4232652,25384897,10.1186/s12913-014-0492-6,Application of propensity scores to explore the effect of public reporting of medicine use information on rational drug use in China: a quasi-experimental design.,,2014,2014-11-11,"Zhang X, Wang L, Zhang X.",False,True,True,2,True,False,False,") differences in the doctors’ characteristics. 108 pairs of doctors were obtained after PSM. Chi-square test and t-test were employed to explore the effect of public reporting of medicine use information on rational drug use. The study was approved by the Committee of Tongji Medical College, Hua Zhong University of Science and Technology (IORG No: IORG0003571). Results In baseline, the average expenditure per prescription of the 274 doctors was 42.82 RMB yuan (USD 6.97), the percentage of prescriptions requiring antibiotics was 63.00%, and the percentage of prescriptions requiring injections was 70.79%, all higher than the average of Hubei Province and the standard recommended by WHO. Before the interv || st were used to estimate the association between the intervention and the result indicators, including prescription costs, antibiotics use, and injection use. Statistical significance was accepted at p-value ≤0.05 (SPSS 12.0). The study was approved by the Committee of Tongji Medical College, HuaZhong University of Science and Technology (IORG No: IORG0003571), and the 274 doctors all provided written informed consent. Results Characteristics of the participating doctors The average expenditure per prescription of the 274 doctors before the intervention was 42.82 RMB yuan (USD 6.97, the exchange rate was US $1 = RMB 6.14 in March 2014) and after the intervention was 46.68 RMB yuan (USD 7.60). The perce"
PMC6377539,30782944,10.1136/bmjopen-2018-026408,Effect of integrated urban and rural residents medical insurance on the utilisation of medical services by residents in China: a propensity score matching with difference-in-differences regression approach.,,2019,2019-02-19,"Su D, Chen YC, Gao HX, Li HM, Chang JJ, Jiang D, Hu XM, Lei SH, Tan M, Chen ZF.",False,True,True,1,True,False,False,"proval of the version to be published. Funding: This study was supported by grants from the National Natural Science Foundation of China (71673101 and 71473096). Competing interests: None declared. Ethics approval: This study was approved by the Ethics Committee of the Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). Provenance and peer review: Not commissioned; externally peer reviewed. Data sharing statement: No additional data are available. References 1. World Health Organization . Sustainable health financing, universal coverage and social health insurance . World Health Assembly Resolution , 2005 : 58 . 2. World Health Organization . World health repor"
PMC7697856,33203010,10.3390/ijerph17228420,Treatment Preferences of Residents Assumed to Have Severe Chronic Diseases in China: A Discrete Choice Experiment.,,2020,2020-11-13,"Lv Y, Fu Q, Shen X, Jia E, Li X, Peng Y, Yan J, Jiang M, Xiong J.",False,True,True,1,True,False,False,"istered 2160 questionnaires and received 2019 valid questionnaires with a response rate of 93.47%, which were collected by eliminating extreme values and missing values. The research methods and investigation tools in this study were approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). 2.3. Statistical Analysis Data were entered into EpiData 3.1 (EpiData Association, Odense, Denmark) and transferred to Stata 12.0 (Stata Corp LLC, College Station, TX, USA). Descriptive statistics were used to describe participant’s socio-demographic characteristics. DCE data was analyzed via the mixed logit model which can take the potential pr"
PMC6020987,29921677,10.1136/bmjopen-2017-018755,Impact of parental weight status on children's body mass index in early life: evidence from a Chinese cohort.,,2018,2018-06-19,"Mei H, Guo S, Lu H, Pan Y, Mei W, Zhang B, Zhang J.",False,True,True,1,True,False,False,"Fund of China (grant nos: 81373017 and 81673182). It was also partly supported by the Special Fund for Basic Scientific Research of Central Colleges (grant no: 2016YXZD041). Competing interests: None declared. Patient consent: Obtained. Ethics approval: The Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG0003571). Provenance and peer review: Not commissioned; externally peer reviewed. Data sharing statement: No data are available. References 1. Song Y, Wang HJ, Ma J, et al. Secular trends of obesity prevalence in urban Chinese children from 1985 to 2010: gender disparity. PLoS One 2013;8:e53069 10.1371/journal.pone.0053069 2. Valerio G, Licenziati MR, Man"
PMC10897912,38414861,10.1016/j.isci.2024.109160,PBRM1 presents a potential ctDNA marker to monitor response to neoadjuvant chemotherapy in cervical cancer.,,2024,2024-02-09,"Li W, Huang Y, Xiao M, Zhao J, Du S, Wang Z, Hu S, Yang L, Cai J.",False,True,True,1,True,False,False,"DNA (gDNA). Cervical tissue samples (including tumor tissues and paired normal tissues) were taken from 6 patients with SD during NACT through biopsy prior to treatment. The protocol for the human study was reviewed and approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (Wuhan, China; IORG No: IORG0003571), and informed consent was obtained from all patients. Method details cfDNA extraction and quality control cfDNA was extracted from the human plasma samples through centrifugation at 16000 × g for 10 min at 4°C, using the QIAamp Circulating Nucleic Acid Kit (QIAGEN, Germany, Cat. No.55134); paired gDNA was extracted from the blood cells using the"
PMC7603680,33129300,10.1186/s12884-020-03351-7,Differential effects of different delivery methods on progression to severe postpartum hemorrhage between Chinese nulliparous and multiparous women: a retrospective cohort study.,,2020,2020-10-31,"Xu C, Zhong W, Fu Q, Yi L, Deng Y, Cheng Z, Lin X, Cai M, Zhong S, Wang M, Tao H, Xiong H, Jiang X, Chen Y.",False,True,True,1,True,False,False,"thics approval and consent to participate The sample patients’ information in this research is secondary data, which we extract from the Health and Family Planning Commission in Shanxi province, China. This research was reviewed and approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No.: IORG0003571). Consent for publication Not applicable. Competing interests No competing financial interests exist. References 1. Say L Chou D Gemmill A Tuncalp O Moller A Daniels J Global causes of maternal death: a WHO systematic analysis Lancet Glob Health 2014 2 E323 E333 10.1016/S2214-109X(14)70227-X 25103301 2. Lozano R Naghavi M Foreman K Lim S Shibuya K"
PMC7222316,32404088,10.1186/s12889-020-08813-3,"The effect of health education on knowledge and behavior toward respiratory infectious diseases among students in Gansu, China: a quasi-natural experiment.",,2020,2020-05-13,"Wang M, Fang H.",False,True,True,1,True,False,False,"datasets generated and analyzed for this study are not publicly available due to participant privacy but are available from the corresponding author upon reasonable request. Ethics approval and consent to participate This project was reviewed and approved by the Ethics Committee of the Health Education Institute of Gansu province, China (IORG No.: IORG0003571). All the sampling students’ parents or other guardians had signed the informed consent. Consent for publication No applicable. Competing interests The authors declare that they have no competing interests. Footnotes Publisher’s Note Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliatio"
,,10.21203/rs.3.rs-432493/v1,Development and Validation of the Competency Evaluation Model for Hospital Infection Prevention and Control Practitioners in the Post-Pandemic Era: A Mixed Methods Study,,2021,2021-05-04,"Cui L, He A, Wang X, Wang Y, Huang X, Ni Z.",False,True,False,0,False,False,False,
,,10.21203/rs.3.rs-36291/v1,Lung Function Decline and Other Physiological Changes in Health Workers after Working in COVID-19 Isolation Wards: An Observational Study,,2020,2020-06-18,"Chen K, Zhu P, Wang L, Zuo S, Wu C, Hu Y, Wang Y, Wu F, Tang X.",False,True,False,0,False,False,False,
PMC7859538,33575447,10.1016/j.ijnss.2020.11.006,Frequency and barriers of reporting workplace violence in nurses: An online survey in China.,,2021,2020-12-03,"Song C, Wang G, Wu H.",False,True,True,1,True,False,False,"uestionnaire. In total, 1,013 e-mails were successfully sent and 87 e-mail addresses were invalid. Among the respondents, 324 agreed to participate and 266 questionnaires were returned and deemed valid for statistical analysis. 2.4. Ethical consideration This study was approved by the Research Ethics Committee of our academic institution (IORG No: IORG0003571). Before the survey, all participants were well informed of the study details, including the preservation of confidentiality and anonymity (no personal name was required), purpose, inclusion criteria, and voluntary participation. During the survey, the study purpose and participant anonymity were reinforced, and participants could opt to reject th"
PMC12820040,41413024,10.1038/s41467-025-67437-6,Manganese-engineered Lactobacillus Reuteri with enhanced antitumor and immunomodulatory activities for colorectal cancer prevention and treatment.,,2025,2025-12-19,"Cao P, Li Q, Li Y, Guo H, Wei C, Xu R, Ouyang C, Chen W, Wang L, Wang Z.",False,True,True,1,True,False,False,"f biosafety and antitumor efficacy in particularly larger animal models (such as dogs, swine, or potentially nonhuman primates) are needed. Methods Human subjects All procedures involving human participants were approved by the Ethics Committee of Wuhan Union Hospital, Tongji Medical College, Huazhong University of Science and Technology (IORG No. IORG0003571, 2020-S197). Written informed consent was obtained from all participants prior to their inclusion in the study. Bacterial and cellular culture L. reuteri strain (ATCC 23272, GDMCC) was cultured in a sealed centrifuge tube containing de Man, Rogosa, and Sharpe (MRS) broth (HB0384, Hopebio, China) or in a carbon dioxide-generating bag containing MRS"
PMC6502026,31048441,10.1136/bmjopen-2018-026443,Determinants of inappropriate admission of elderly people in county-level hospitals: a cross-sectional study in rural China.,,2019,2019-05-01,"Hu X, Gao H, Zhang Y, Li H, Su D, Chang J, Jiang D, Lei S, Chen Y.",False,True,True,1,True,False,False,"Foundation of China (71473096). Disclaimer: This work has never been published or presented at any time in the past. Competing interests: None declared. Ethics approval: The research methods and investigation tools in this study were approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). Provenance and peer review: Not commissioned; externally peer reviewed. Data sharing statement: The anonymised data set can be requested by sending an email to the corresponding author. Patient consent for publication: Not required. References 1. National Bureau of Statistics of China . Statistical Communiqué of the People’s Republic of China on"
PMC8654438,34669637,10.1097/cm9.0000000000001715,Clinical risk score for postoperative pneumonia following heart valve surgery.,,2021,2021-09-15,"Wang DS, Huang XF, Wang HF, Le S, Du XL.",False,True,True,1,True,False,False,"s for the occurrence of POP following HVS in adult patients and to derive and validate a clinical risk score. Methods Ethical approval The study was conducted according to the ethics statement of the Declaration of Helsinki , and it was approved by the Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (No. IORG0003571). Written informed consent was not required due to the retrospective, observational nature of this study. Study population We conducted a retrospective, single-center, observational study incorporating consecutive patients who underwent HVS between January 2016 and December 2019. Exclusion criteria were as follows: (1) aged <18 years; (2) pneumoni"
PMC8920651,35295960,10.1155/2022/1499454,Associations between Gene-Gene Interaction and Overweight/Obesity of 12-Month-Old Chinese Infants.,,2022,2022-03-07,"Mei H, Yin B, Yang W, Zhang J, Lu H, Qi X, Mei W, Zhang H, Zhang J.",False,True,True,1,True,False,False,"oups according to their BMI, calculated as body weight (kg)/length(m) [ 2 ]. Signed informed consent was obtained from parents of the eligible infants prior to the recruitment. In addition, ethical approval was obtained from the Ethics Committees of the Tongji Medical College, Huazhong University of Science and Technology (Ethical approval number: IORG0003571). 2.2. Data Collection Information on some critical variables that are commonly reported to be associated with childhood obesity, such as maternal prepregnancy and paternal height and weight, age, educational level, monthly household income, and smoking behavior prior to pregnancy [ 24 , 25 ], was collected at recruitment using a structured questi"
PMC6378739,30777048,10.1186/s12913-019-3944-1,Determinants of inappropriate admissions of children to county hospitals: a cross-sectional study from rural China.,,2019,2019-02-18,"Lei SH, Zhang Y, Li HM, Su D, Chang JJ, Hu XM, Ye Q, Jiang D, Chen YC.",False,True,True,1,True,False,False,"e manuscript All authors supplied critical revisions to the manuscript and gave final approval of the version to be published. Ethics approval and consent to participate The research methods and investigation tools in this study were approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). The patient information was anonymized and deidentified before the analysis. The informed consent was obtained from all participants in written. Consent for publication Not applicable. Competing interests The authors declare there are no competing interests. Publisher’s Note Springer Nature remains neutral with regard to jurisdictional claims in"
PMC6474708,30870878,10.5056/jnm18028,Psychosocial Factors Associated With Irritable Bowel Syndrome Development in Chinese College Freshmen.,,2019,2019-04-01,"Jiang C, Xu Y, Sharma S, Zhang L, Wang H, Song J, Qian W, Bai T, Hou X.",False,True,True,1,True,False,False,"to previous medical records was applied for those freshmen suspected of suffering with IBS to exclude organic disease. Suspected or confirmed patients with organic disease were advised to consult physicians. The research protocol was approved by The Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No. IORG0003571). Questionnaires Demographic information was evaluated such as age, sex (male or female), height, weight, body mass index (BMI), residence (city, town or rural area), education (science & engineering, liberal arts or medicine), and family type (only-child or multi-child, single-parent or two-parent).Then, screening questions was applied to identif"
PMC7871675,33558343,10.1136/bmjopen-2020-036858,Effect of critical illness insurance on the medical expenditures of rural patients in China: an interrupted time series study for universal health insurance coverage.,,2021,2021-02-08,"Zhong Z, Jiang J, Chen S, Li L, Xiang L.",False,True,True,1,True,False,False,"r: The funder provided us support to complete the voucher investigation and article writing. Competing interests: None declared. Patient consent for publication: Not required. Ethics approval: Ethical approval was obtained from the Institutional Ethics Committee, Huazhong University of Science and Technology, Wuhan, China (ethical approval number: IORG0003571). This study obtained written informed consent from all participants prior to the start of the survey. Provenance and peer review: Not commissioned; externally peer reviewed. Data availability statement: All data relevant to the study are included in the article or uploaded as online supplemental information. Supplemental material: This content ha"
PMC9273816,35837609,10.3389/fcvm.2022.934533,"Incidence, Risk Factors, and Outcomes of Severe Hypoxemia After Cardiac Surgery.",,2022,2022-06-28,"Wang D, Ding X, Su Y, Yang P, Du X, Sun M, Huang X, Yue Z, Sun F, Xie F, Liu C.",False,True,True,1,True,True,False,"diction model, and second to clarify the relationship between SH and clinical outcomes. Materials and Methods Ethics Statement The study was conducted according to the Declaration of Helsinki’s ethical principles. Study approval was granted by the Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571). As this was a retrospective observational study, written informed consent was waived. Study Population Consecutive adults (older than 18 years) undergoing cardiac surgery in a tertiary medical center between January 2016 and December 2019 were enrolled. Those who died intraoperatively of immunodeficiency, immunosuppression, or organ transplantat"
PMC6090661,30103736,10.1186/s12913-018-3415-0,Effectiveness evaluation of quota payment for specific diseases under global budget: a typical provider payment system reform in rural China.,,2018,2018-08-13,"Li HM, Chen YC, Gao HX, Zhang Y, Chen L, Chang JJ, Su D, Lei SH, Jiang D, Hu XM.",False,True,True,1,True,False,False,"with its permission, and all information related to inpatients privacy (such as National Identification Number, contact ways and property information) was not extracted. The research methods and investigation tools in this study were approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). Not applicable. Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations. Contributor Information Hao-miao Li, Email: lihaomiao@hust.edu.cn. Ying-chun Chen, Phone: 027-83693371, Email: chenyingchun@mail.hust.edu.cn, Email: chenyingchunhust@163.com. Hong-xia Gao, Email: gaohongxia@hust."
PMC7490041,32982281,10.2147/ott.s262110,Circulating Tie2-Expressing Monocytes: A Potential Biomarker for Cervical Cancer.,,2020,2020-09-07,"Han Q, Zhang Q, Ying F, Wang Z, Zhang Y, Gong L, Cai E, Qian J, Cai J.",False,True,True,1,True,False,False,"ting progression of cervical cancer. 14 Patients and Methods Ethics Statement This non-interventional clinical investigation was conducted according to the principles expressed in the Declaration of Helsinki. The analysis of blood samples was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG0003571), and informed consent was obtained from all the patients and healthy volunteers. Patients and Blood Samples fBlood samples were collected from enrolled 7 healthy volunteers, 17 uterine fibroid patients, 24 CIN II patients, 31 CIN III patients and 99 cervical cancer patients between September 2017 and March 2018. The diagnoses of patients were pat"
PMC7766298,33339258,10.3390/ijerph17249438,Effect of Social Participation on the Physical Functioning and Depression of Empty-Nest Elderly in China: Evidence from the China Health and Retirement Longitudinal Survey (CHARLS).,,2020,2020-12-16,"Su D, Chen Z, Chang J, Gong G, Guo D, Tan M, Zhang Y, Liu Y, Chen X, Chen X, Chen Y.",False,True,True,1,True,False,False,"percentage before and after matching. Finally, we determined whether kernel matching is appropriate based on the mean reduction bias and median reduction bias of the overall balance [ 33 ]. 2.4. Ethical Statement This study was approved by the Ethics Committee of the Tongji Medical College, Huazhong, University of Science and Technology (IORG No: IORG0003571). 3. Results 3.1. Selection of Study Participants In this study, 19,816 observations were admitted from the 2018 CHARLS database. The inclusion criteria for this study were: all individuals included in the CHARLS 2018 database. The exclusion criteria were: (1) the participant was under 60 years old, (2) the variable empty-nest elderly of the parti"
PMC9124902,35615451,10.3389/fpsyt.2022.780747,Integration of Urine Proteomic and Metabolomic Profiling Reveals Novel Insights Into Neuroinflammation in Autism Spectrum Disorder.,,2022,2022-05-09,"Liu W, Li L, Xia X, Zhou X, Du Y, Yin Z, Wang J.",False,True,True,1,True,False,False,"or serve as targets for therapeutic interventions. Materials and Methods Ethics Approval This study was conducted in accordance with the 1965 Declaration of Helsinki and its later amendments. The study protocol was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (Hubei, China) (approval no: IORG0003571). Written, informed consent was obtained from the parents of participants. Study Participants and Sample Collection A total of 160 Chinese children including 80 with ASD and 80 with typical development (TD), were enrolled in the study. Children with ASD (age range: 2–7 years old) without other systematic diseases or neurodevelopmental disorders we"
PMC6503751,31030208,10.12659/msm.914635,Subjective and Objective Quantification of the Effect of Distraction on Physician's Workload and Performance During Simulated Laparoscopic Surgery.,,2019,2019-04-28,"Gao J, Liu S, Feng Q, Zhang X, Jiang M, Wang L, Zhang J, Zhang Q.",False,True,True,1,True,False,False,"ded signed informed consent and were familiar with the experimental procedures and environments, and all were capable of completing a laparoscopic appendectomy on the experimental platform surgical simulator. All study protocols were approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No. IORG0003571). The experimental environment was designed to simulate an authentic operating room, and appropriate lighting was provided according to the standards of an operating room. Body mass index (BMI) values and elbow heights of participants were recorded before experiments and heights of the experimental platform were adjusted accordingly. Participants"
PMC6127992,30189901,10.1186/s13075-018-1698-5,The role of RORα in salivary gland lesions in patients with primary Sjögren's syndrome.,,2018,2018-09-06,"Weng X, Liu Y, Cui S, Cheng B.",False,True,True,1,True,False,True,"ji Medical College, Huazhong University of Science and Technology and the subjects gave informed consent. All animal experiments were conducted with the approval of the animal Ethics Committee of Huazhong University of Science and Technology. The Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG number IORG0003571) gave final approval on 10/05/2015 for the study The Role of RORα in Salivary Gland Lesions in Patients with Primary Sjögren’s Syndrome, which is conducted by Cheng Bo at the Department of Stomatology, Union Hospital of Tongji Medical College, Huazhong University of Science and Technology. This Ethics Committee is constituted and functioned in acc"
PMC8061631,33897502,10.3389/fpsyt.2021.652296,The Psychological Effect of COVID-19 on Home-Quarantined Nursing Students in China.,,2021,2021-03-26,"Li D, Zou L, Zhang Z, Zhang P, Zhang J, Fu W, Mao J, Cao S.",False,True,True,1,True,False,False,"andemic quarantine period. The findings would contribute to formulate effective interventions on psychological health, so as to improve the mental health level of nursing students. Methods Ethics Statement The study was approved by the Research Ethics Committee in Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China (IORG0003571). Participants and Sampling This cross-sectional survey was conducted from March 8, 2020, to March 24, 2020. We selected 18 colleges using a convenient sampling method, and recruited nursing students in each college to participate in this survey. The inclusion criteria for the participants were: (1) full-time nursing students, and (2) willingness"
PMC4225051,25270234,10.1007/s00436-014-4143-y,"Guideline adherence for the treatment of advanced schistosomiasis japonica in Hubei, China.",,2014,2014-10-02,"Zhong F, Liu C, Zhang X, Zhang X.",False,True,True,1,True,False,False,"ents with advanced schistosomiasis japonica was found in the study. Therefore, it is time for health sectors to take measures to standardize physicians’ practice through guidelines. Ethics approval The study was reviewed and approved by the Research Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). Funding for the study was supported by the National Natural Science Foundation of China (Grant No.71173082). The authors would like to thank Gong’an Schistosomiasis Special Hospital and Shishou Third People’s Hospital for their support of our data collection in the study as well as our teams for providing invaluable input during the earlier manu"
PMC5018733,27615560,10.1038/srep32993,Exosomes derived from human adipose mensenchymal stem cells accelerates cutaneous wound healing via optimizing the characteristics of fibroblasts.,,2016,2016-09-12,"Hu L, Wang J, Zhou X, Xiong Z, Zhao J, Yu R, Huang F, Zhang H, Chen L.",False,True,True,2,True,False,False,"taneous fat tissue was obtained from healthy mother aged from 18 to 30 years old with informed consent approved by the Committee of Wuhan Union Hospital and the following protocols including all relevant details were performed in accordance with the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571, and the ethics statement is in the supplementary information ). HASCs were cultured in serum-free medium for 24 hours to collect conditioned medium, and cell debris were removed by centrifuging at 3,000 g for 15 min, and then passed through a 0.22 um filter (Millipore). Supernatants were concentrated using 100 KDa molecular weighAmicon ® Ultra-15 || Animal Centre of disease control and prevention. All animal procedures including all relevant details were performed in accordance with the Animal Care Committee of Tongji Medical College, Huazhong University of Science andTechnology and approved by Ethics Committee of Tongji Medical College, Huazhong University of Science andTechnology (IORG No: IORG0003571) Mice model of skin wound was established as previously described. After anesthetizing and shaving the mice, a dorsal wound and an inguinal wound with same size(1 × 1.5 cm) were created. Half the mice were sacrificed at day 7 post-surgery, and the tissues of wound area were cut for H&E staining. CD63 staining of the wound area was analyzed by immu"
PMC8861072,35211444,10.3389/fpubh.2022.804734,Characterizing Potentially Preventable Hospitalizations of High-Cost Patients in Rural China.,,2022,2022-02-08,"Lu S, Zhang Y, Zhang L, Klazinga NS, Kringos DS.",False,True,True,1,True,False,False,"how goodness-of-fit test,−2log likelihood and percent correctly classified. Statistical significance was set to two-tailed p < 0.05. All analyses were conducted in Stata 15.1. Ethics Approval and Consent to Participate This study was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). Results Study Sample Table 1 presents the description of the overall, high-cost and non-high-cost patients. The average age of high-cost patients (53.57 years) was higher than that of overall (48.53 years) and non-high-cost (47.97 years) patients. The proportion of patients from poverty-stricken families in the high-cost group (7.85%) was more t"
PMC9592067,36299868,10.3389/fcvm.2022.1004005,Prediction and prognosis of reintubation after surgery for Stanford type A aortic dissection.,,2022,2022-10-10,"Yao X, Wang J, Lu Y, Huang X, Du X, Sun F, Zhao Y, Xie F, Wang D, Liu C.",False,True,True,1,True,False,False,"tcomes and long-term prognosis by univariable and propensity score matching analysis. Materials and methods Ethical statement This study was conducted in accordance with the ethical statement of the Declaration of Helsinki, and was approved by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571). Written informed consent was waived due to the observational nature of this study. Study population Consecutive adult patients who underwent AADS in a single institution between January-2016 and December-2019 were enrolled. The exclusion criteria of this study were: (1) age < 18 years; (2) time from onset to surgery exceeded 14 days; (3) history"
PMC9951357,36683215,10.1002/advs.202205960,Anatomically Designed Triboelectric Wristbands with Adaptive Accelerated Learning for Human-Machine Interfaces.,,2023,2023-01-22,"Fang H, Wang L, Fu Z, Xu L, Guo W, Huang J, Wang ZL, Wu H.",False,True,True,1,True,False,False,"in 1 s) returned to the rest position to obtain the action signal. In order to avoid muscle fatigue, there is a 3 s of time interval between each action. Participants performed each gesture 5 times during each set and repeated 10 sets with a resting interval (1 min) in between. The study was conducted following the approved IRB protocol (IORG, No: IORG0003571) at Tongji Medical College, Huazhong University of Science and Technology. All participants agreed with the study procedures and provided signed consent forms. Statistical Analysis Experimental results for classification accuracies obtained by different pruning rates are expressed as mean ± standard deviation (SD). There were 5 samples in the expe"
PMC7285252,32596301,10.1155/2020/3487635,Orthotopic Heart Transplantation for Congenital Heart Disease with Dextrocardia: A Single-Center Clinic Experience.,,2020,2020-05-31,"Wang G, Wang Y, Zhang J, Sun Y, Cai J, Liu J, Dong N.",False,True,True,1,True,True,False,ional classification; BNP: brain natriuretic peptide. 2. Materials and Methods All donor grafts were donated to the Red Cross Society of Hubei Province and were allocated by the China Organ Transplant Response System. The study was approved by the Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No: IORG0003571) and was performed in accordance with the national program for deceased-donor organ donation in China [ 4 ] (national protocol for China category I [ 5 ]). The clinical and research activities being reported are consistent with the principles of the Declaration of Istanbul and Declaration of Helsinki. Written informed consent was obtained from all
PMC8686457,34860676,10.2196/30855,Frequency of Online Health Information Seeking and Types of Information Sought Among the General Chinese Population: Cross-sectional Study.,,2021,2021-12-02,"Xiong Z, Zhang L, Li Z, Xu W, Zhang Y, Ye T.",False,True,True,1,True,False,False,"ealth information. Among the online health information seekers, those who failed to provide information for all variables queried in this study were excluded, and 5149 individuals were finally included in the analysis. Ethical approval was obtained from the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (#IORG0003571). Variables Sociodemographic Factors The survey questionnaires were divided into several parts, including basic family information, individual information, health status, health care use, and health promotion need. Sociodemographic factors, including gender, age, marital status, area of residence, education level, annual household income per capit"
PMC5809514,29434280,10.1038/s41598-018-21289-x,Identification and Documentation of Auricle Defects using Three-dimensional Optical Measurements.,,2018,2018-02-12,"Zhan G, Han L, Li Z, Liu Z, Fu J, Zhong K.",False,True,True,1,True,False,False,"urface area. We also found the maximum projection area using an algorithm from the Point Cloud Library (PCL) ( www.pointclouds.org , PCL 1.7). The other reference methods are detailed in the following sections. The study protocol was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). All experiments were performed in accordance with ICH-GCP, GCP in China and the Declaration of Helsinki. Informed consent was obtained from the participants after they had been given an explanation of the study. The manuscript reporting a participant’s details state that consent to publication was obtained from the patient. 3D surface scanning T"
PMC7202279,32382323,10.3892/ol.2020.11482,MicroRNA-663b enhances migration and invasion by targeting adenomatous polyposis coli 2 in colorectal carcinoma cells.,,2020,2020-03-27,"Xiao F, Chen W, Yu C, Zhao G.",False,True,True,1,True,False,False,"y, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology. The tissue samples were frozen in liquid nitrogen immediately following surgical removal and stored at −80°C until used. The study protocol was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG no. IORG0003571) and written informed consent was obtained from each participant. The human CRC HT-29, HCT-116, SW480 and SW620 cell lines, and the normal colonic FHC cell line, were obtained from American Type Culture Collection. The HT-29 cell line used in our study has been authenticated using the method of STR profiling. All cell lines were maintained under t"
