file_name,title_ch,journal_year,target_string,matching_string,string_distance,context,notes
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,气管切开气管插管,按压及 气管插管,0.288487526462115,"ht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用情",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,供者行气管插管,压及 气管插管,0.333333333333333,"t- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用情况",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,经气管切开气管插管建立人工呼吸,外按压及 气管插管持续人工呼吸,0.342561741348574,"cht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,供体手术气管插管,按压及 气管插管,0.4,"ht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用情",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,供体全身肝素化后，仰卧位，经口气管内插管,1］，无法早期全 身肝素化导致供体血管内,0.452277442494834,"DCD供体在撤除生命支持措施前行全身肝素化 及股动静脉置管［28-29］；在英国，在供体循环停止前不 允许全身肝素化和股动静脉置管［30-31］，无法早期全 身肝素化导致供体血管内及ECMO管路中易形成 血栓。因此，ECMO用于DCD供体肝移植无法取 得满意的效果。"", ""（二）运",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,"脑死亡后,气管插管",外按压及 气管插管,0.454545454545455,"cht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应用",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,供体手术气管插管通气,胸外按压及 气管插管,0.459938275132678,"icht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,供肺切取:供体气管插管,供体血管内及ECMO管,0.498719588172397,"行全身肝素化 及股动静脉置管［28-29］；在英国，在供体循环停止前不 允许全身肝素化和股动静脉置管［30-31］，无法早期全 身肝素化导致供体血管内及ECMO管路中易形成 血栓。因此，ECMO用于DCD供体肝移植无法取 得满意的效果。"", ""（二）运行时间"", ""到目前为止，临床",
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,供体死亡后行人工呼吸、循环支持,CD供体 进行体外循环支持，结,0.49902056713188,移植中供体器官保护。1997年Johnson等四成 功实施1例供肝来自低温ECMO支持DBD供体 的肝移植手术。2003年Otero等网对DCD供体 进行体外循环支持，结果提示Maastricht- n类供 体在心外按压期间WIT不超过130 min，之后用 低温或常温的心肺旁路可,
1841.txt,体外膜肺氧合在心脏死亡器官捐献供肝保护中的应用,2019,"供体脑死亡后快速正中开胸,同时插入气管导管人工通气",胸外按压及 气管插管持续人工呼吸，同时快速经股动、,0.499680817075696,"icht- I 类和n类，ECMO的应用除了置管时机不同外， 其余操作流程相同。在供体心跳停止、经抢救无 效宣布死亡，家属签署同意书后，继续胸外按压及 气管插管持续人工呼吸，同时快速经股动、静脉行"", ""ECMO置管，立即开始ECMO循环。"", ""三、ECMO在DCD供肝保护中的应",
1843.txt,心脏移植后他克莫司预防急性排斥效果的研究,2017,供心切取配合..气管插管,.2.1供心切取：所有捐,0.465477516175151,型符合输血原则，供受体体重相差低于20%。术前均须超声心动评估供心功能情况，多巴胺、多巴酚用量＜10μg/（kg·min）。1.2手术方法1.2.1供心切取：所有捐献者家属均在术前器官获取组织（organprocurementorganazation，OPO）与红十字会签署自愿捐献,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,供者行气管插管,能与行气管插管,0.222222222222222,菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐药菌,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,供者气管插管,与行气管插管,0.25,用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐药菌在,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,气管切开气管插管,可能与行气管插管,0.288487526462115,胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐药,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,供体手术气管插管,可能与行气管插管,0.4,胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐药,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,经气管切开气管插管建立人工呼吸,可能与行气管插管、呼吸机、氧气,0.408479518248723,胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐药,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,供体平卧位，气管插管,，可能与行气管插管、,0.416666666666667,单胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,"脑死亡后,气管插管",，可能与行气管插管,0.454545454545455,单胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,供体手术气管插管通气,，可能与行气管插管、,0.459938275132678,单胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,"进行供心、肺切取,吸净气管分泌物,气管插管给氧",同病人身上流行，可能与行气管插管、呼吸机、氧气,0.468490410441386,、37例铜绿假单胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,脑死亡后迅速气管插管进行机械通气,，可能与行气管插管、呼吸机、氧气,0.475595575914924,单胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐,
1928.txt,肺移植围术期病人多重耐药菌感染的护理,2017,"脑死亡后气管紧急插管,纯氧通气",可能与行气管插管、呼吸机、氧气,0.499373825678241,胞菌用套式ＰＣＲ法进行了耐药菌株基因检测，结果表明存在多重耐药情况和克隆传播医院感染。［结论］相同耐药克隆株在肺移植围术期不同病人身上流行，可能与行气管插管、呼吸机、氧气湿化瓶、病人用具、医务人员手工操作以及无心跳供体（ＤＣＤ）模式部分供体携带有关。积极的护理干预能有效控制多重耐药,
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,供体手术气管插管,受手术、气管插管,0.2,"gan donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,供者气管插管,术、气管插管,0.25,"n donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,气管切开气管插管,受手术、气管插管,0.288487526462115,"gan donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,供体手术气管插管通气,经 受手术、气管插管,0.305634925170586,"Organ donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,供者行气管插管,手术、气管插管,0.333333333333333,"an donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,脑死亡后迅速气管插管,气管插管、深静脉置管,0.422649730810374,"donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类患者",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,脑死亡后插入气管导管,气管插管、深静脉置管,0.422649730810374,"donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类患者",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,"供者平卧位,气管插管",气管插管、深静脉置管,0.422649730810374,"donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类患者",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,供体平卧位，气管插管,气管插管、深静脉置管,0.422649730810374,"donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类患者",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,"脑死亡后,气管插管", 受手术、气管插管,0.454545454545455,"rgan donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,经气管切开气管插管建立人工呼吸, 受手术、气管插管、深静脉置管,0.478260869565217,"rgan donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,"脑死亡后,紧急气管插管",、气管插管、深静脉置管,0.490972189619378," donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类患",
2109.txt,脑死亡器官捐献者合并感染的回顾性分析,2019,供体心肺的切取气管插管,、气管插管、深静脉置管,0.490972189619378," donation; Infection; T lymphocyte"", ""脑死亡是颅脑损伤最危险阶段，潜在供体在器官捐献之前多数经 受手术、气管插管、深静脉置管、留着导尿管等有创操作，往往接受 多种抗生素治疗，诱使病原耐药性增强，且急性期外周血T淋巴细胞 存在变化［1］，故此类患",
2174.txt,肺移植手术体外膜肺氧合患者术后死亡的因素分析,2016,脑死亡后插入气管导管,导丝引导下置入导管后,0.494818514459077,使用ＥＣＭＯ术中支持。使用美敦力（美国）或迈柯唯（德国）涂层套包，预充乳酸钠溶液并加入白蛋白20g。股动静脉采用肝素涂层插管，于直视下切开，导丝引导下置入导管后固定。常规监测ＥＣＭＯ流量、转速、体温、水温、ＡＣＴ、下肢血供、足背动脉搏动、氧合器血浆渗漏和泵头血栓情况，常规监测患者血,
2174.txt,肺移植手术体外膜肺氧合患者术后死亡的因素分析,2016,供者行气管插管,动脉供血管进行,0.49604736932103,股动静脉插管的远端因血流缓慢容易造成血栓的形成。动脉奢灌、充血，股静脉插管远端静脉回流相对不畅，可能是发生肢体不良反应的主要原因。通过对分支动脉供血管进行控制，可以降低插管侧股浅动脉流量，减缓、阻止肢体肿胀加重［8］。综上所述，影响ＥＣＭＯ死亡的因素有术前的心功能分级差、低心指数、,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供体平卧位，气管插管,供体器官，如气管插管,0.25,所引起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供者气管插管,，如气管插管,0.25,损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压药物等。,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,气管切开气管插管,器官，如气管插管,0.288487526462115,起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压药物,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供体手术气管插管通气,供体器官，如气管插管,0.305634925170586,所引起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供者行气管插管,官，如气管插管,0.333333333333333,的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压药物等,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供肺切取:供体气管插管,害供体器官，如气管插管,0.35549661336451,化所引起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供体心肺的切取气管插管,害供体器官，如气管插管,0.384615384615385,化所引起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供心的切取供体气管插管后,损害供体器官，如气管插管,0.398662205697045,变化所引起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供体手术气管插管,器官，如气管插管,0.4,起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压药物,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,"供者平卧位,气管插管",供体器官，如气管插管,0.416666666666667,所引起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,供心保护脑死亡后用麻醉机维持呼吸,心脏死亡器官捐献供体维护脑死亡后,0.440983005625053,它使DBD和DCD能很好地有机结合，既兼顾了两者的长处，又弱化和规避了传统文化认同中的冲突，并使捐赠程序在临床工作中更具有可操作性［6］。2心脏死亡器官捐献供体维护脑死亡后机体会发生一系列的病理生理变化，对供体器官的功能产生重要影响。常见的机制主要包括［7］：（1）神经源性休克，其,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,经气管切开气管插管建立人工呼吸,管插管准备、暴露血管、血管插管,0.446403832328039,~5min，可于终止治疗前对其进行必要的医疗干预，包括血液检测和供体评估（ABO血型检测、人类白细胞抗原配型、病毒学筛查、器官功能评估）；血管插管准备、暴露血管、血管插管、原位灌注；应用抗凝药物（肝素）、血管扩张剂（酚妥拉明）、溶栓药（链激酶）［18］。相较于DBD，DCD的热缺血,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,"脑死亡后,气管插管",体器官，如气管插管,0.454545454545455,引起的损害，可采取补充甲状腺素、肾上腺皮质激素，抗凝血、升血压、维持水电解质平衡和机械正压通气等措施。在器官维护过程中治疗处理不当也会损害供体器官，如气管插管过深、过度脱水导致的容量不足、大剂量甘露醇使用后的肾损伤、气道护理不当、呼吸及参数调节不当、无菌操作不严、长期大量使用升压药,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,脑死亡后迅速气管插管,管插管准备、暴露血管,0.494818514459077,~5min，可于终止治疗前对其进行必要的医疗干预，包括血液检测和供体评估（ABO血型检测、人类白细胞抗原配型、病毒学筛查、器官功能评估）；血管插管准备、暴露血管、血管插管、原位灌注；应用抗凝药物（肝素）、血管扩张剂（酚妥拉明）、溶栓药（链激酶）［18］。相较于DBD，DCD的热缺血,
2202.txt,心脏死亡器官捐献肝移植的供体功能维护,2016,脑死亡后插入气管导管,管插管准备、暴露血管,0.494818514459077,~5min，可于终止治疗前对其进行必要的医疗干预，包括血液检测和供体评估（ABO血型检测、人类白细胞抗原配型、病毒学筛查、器官功能评估）；血管插管准备、暴露血管、血管插管、原位灌注；应用抗凝药物（肝素）、血管扩张剂（酚妥拉明）、溶栓药（链激酶）［18］。相较于DBD，DCD的热缺血,
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,气管切开气管插管,管路。带气管插管,0.198216274262727,"n,主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能差，于",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,供者气管插管,。带气管插管,0.25,"主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能差，于 术",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,脑死亡后插入气管导管,管路。带气管插管转入,0.350480947161671,"n,主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能差，于",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,"供体确定脑死亡后,气管插管,彻底吸除气道分泌物,用简易呼吸器人工控制呼吸","病情及时吸痰,尽早拔除气管插管, 观察呼吸道分泌物颜色,性状,拍床旁片,",0.385112677189482,"充 分供氧,加快肺功能的恢复对心脏移植成功起着至关重要的 作用$因此护理人员要掌握正确的吸痰方法,严格无菌操作, 防止感染的发生[2]$根据病情及时吸痰,尽早拔除气管插管, 观察呼吸道分泌物颜色,性状,拍床旁片,监测血象,留取痰培 养。患者在术后第2天撤除EC）：转流后，生命体征平",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,供体心肺的切取气管插管,管路。带气管插管转入心,0.394594485403319,"n,主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能差，于",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,供体平卧位，气管插管,置换管路。带气管插管,0.422649730810374,"min,主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能差",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,供心切取配合..气管插管,换管路。带气管插管转入心,0.469669914110089,"in,主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能差，",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,供心的切取供体气管插管后,换管路。带气管插管转入心,0.469669914110089,"in,主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能差，",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,"供体心脏的提取供心者取仰卧位,垫高胸腔,气管插管","后的 供心,行双腔法原位心脏移植,开放循环,心脏",0.471405860129076,"经积极术前准备,在全麻体外循环下 实施同种原位心脏移植术$术中探查:左心室明显增大,心室 壁增厚,心肌收缩无力,切除病变心脏后,顺利置入修剪后的 供心,行双腔法原位心脏移植,开放循环,心脏自动复跳$手 术总体外循环时间296 min,主动脉阻断130 min,并行辅助循 环116 ",
2240.txt,爆发性心肌炎ECMO依赖患者心脏移植术后护理,2020,供肺切取:供体气管插管,浆置换管路。带气管插管,0.49902056713188," min,主动脉阻断130 min,并行辅助循 环116 min$供心冷缺血时间212 min,手术结束恢复EC）： 转流并串联C//T和血浆置换管路。带气管插管转入心外科 监护室。EC）：再辅助循环2d,成功撤除。术后第2天成功 撤除EC）：转流。因引流量多，凝血功能低下，肝功能",
